,title,link
6,후기청소년 내일설계 참가팀 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1327&pager.offset=3080&pagerLimit=8
7,2022년 구리시 청년창업 플러스 지원사업 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1325&pager.offset=3080&pagerLimit=8
0,2022년 슈퍼루키 청년뉴딜 취업교육생 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1324&pager.offset=3088&pagerLimit=8
1,신안코아 복합청년몰 청년상인 추가 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1323&pager.offset=3088&pagerLimit=8
2,[의정부시 청년센터 프로그램] 청년금융(주말반) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1322&pager.offset=3088&pagerLimit=8
3,"[의정부시 청년센터 프로그램] 진로설계(취업성공, 행복한 신입되기 프로젝트반) 수강생 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1321&pager.offset=3088&pagerLimit=8
4,[의정부시 청년센터 프로그램] 청년금융(평일반) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1320&pager.offset=3088&pagerLimit=8
5,[의정부시 청년센터 프로그램] 진로설계(목요일반) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1319&pager.offset=3088&pagerLimit=8
6,2022년 새-일 공공일자리 사업 청년취업매니저 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1318&pager.offset=3088&pagerLimit=8
7,2022년 청년 니트없는 일자리경험사업 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1316&pager.offset=3088&pagerLimit=8
0,제2기 수원 청년희망드림 프로그램 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1315&pager.offset=3096&pagerLimit=8
1,긴급 재난지원금 3차 '청년실직자 재난지원금' 대상자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1314&pager.offset=3096&pagerLimit=8
2,돌봄아동-대학생매칭 학습지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1313&pager.offset=3096&pagerLimit=8
3,2022년 청년지원정책 추진을 위한 인력 채용 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1312&pager.offset=3096&pagerLimit=8
4,2022년 상반기 청년구직자 인턴사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1311&pager.offset=3096&pagerLimit=8
5,김포청년공간 창공서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1310&pager.offset=3096&pagerLimit=8
6,2022년도 하남 지역혁신형 청년일자리 사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1306&pager.offset=3096&pagerLimit=8
7,[학교밖청소년지원센터 꿈드림] 2022년 1차 검정고시 특강 참가자 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1305&pager.offset=3096&pagerLimit=8
0,NCS기반 취업전략 프로그램 운영 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1304&pager.offset=3104&pagerLimit=8
1,[의정부시 청년센터 프로그램] 청년창업 심화과정 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1303&pager.offset=3104&pagerLimit=8
2,청년진로찾기 프로젝트 <꽃길> 4기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1302&pager.offset=3104&pagerLimit=8
3,2022년 여성비전센터 청년활동가 배치사업 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1300&pager.offset=3104&pagerLimit=8
4,제4기 고양시 청년정책협의체 위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1298&pager.offset=3104&pagerLimit=8
5,2022년 『고양 청년둥지론』 사업 신청자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1297&pager.offset=3104&pagerLimit=8
6,2022년 안산청년 커뮤니티 지원사업 <별별 청년> 공개모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1296&pager.offset=3104&pagerLimit=8
7,2022년도 수원시 취업준비청년 교통비 지원사업 『청카드』 지원자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1295&pager.offset=3104&pagerLimit=8
0,청년(공공)인턴 채용공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1294&pager.offset=3112&pagerLimit=8
1,경기도형 대학생 취업브리지 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1293&pager.offset=3112&pagerLimit=8
2,2021년 세대융합형 신중년 창업 서포터즈 청년 (예비)창업자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1292&pager.offset=3112&pagerLimit=8
3,성남시 2022년 청년 주택 임차보증금 이자지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1291&pager.offset=3112&pagerLimit=8
4,2022년 상반기 귀농 농업창업 및 주택구입 지원사업 신청 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1290&pager.offset=3112&pagerLimit=8
5,2022년「양평형 청년 일자리(일경험 지원) 사업」참여자 모집공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1288&pager.offset=3112&pagerLimit=8
6,2022년 지역정착형 청년일자리 사업 참여 청년 모집 공고	 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1287&pager.offset=3112&pagerLimit=8
7,포천시 청년정책 서포터즈(제1기) 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1286&pager.offset=3112&pagerLimit=8
0,화성시 청년정책위원회 청년위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1284&pager.offset=3120&pagerLimit=8
1,김포사랑 청년재직자 내일채움공제 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1283&pager.offset=3120&pagerLimit=8
2,2022년 안성시 청년농업인 선도농가 멘토링사업 신청자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1282&pager.offset=3120&pagerLimit=8
3,2022년 일반농업분야 청년농업인 육성사업 신청자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1281&pager.offset=3120&pagerLimit=8
4,2022년 지역주도형 청년일자리사업「청소년과 함께 성장하는 청년 일자리사업」참여청년 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1279&pager.offset=3120&pagerLimit=8
5,2022년 청년공동체 활성화사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1278&pager.offset=3120&pagerLimit=8
6,2022년 지역주도형 청년일자리 「미래를 이끄는 청년 정착 지원 사업」참여청년 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1277&pager.offset=3120&pagerLimit=8
7,2022년 청년취업자 월세 지원 사업 상반기 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1276&pager.offset=3120&pagerLimit=8
0,『2022년 청년 창업자 임대료 지원 사업』 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1275&pager.offset=3128&pagerLimit=8
1,2022년 용인 청년커뮤니티 지원 사업 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1274&pager.offset=3128&pagerLimit=8
2,2022년 청년활동 지원사업 공모 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1273&pager.offset=3128&pagerLimit=8
3,제2기 군포시 청년정책협의체 위원 공개 모집(연장) 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1272&pager.offset=3128&pagerLimit=8
4,2022년 포천학사 및 행복연합기숙사 입사생 선발 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1271&pager.offset=3128&pagerLimit=8
5,구리시 동별 청년협의체 위원 모집 공고(기간 연장) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1269&pager.offset=3128&pagerLimit=8
6,과천시 청년정책위원회 위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1268&pager.offset=3128&pagerLimit=8
7,2022년도 청년창업농 영농정착 지원사업 선발 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1266&pager.offset=3128&pagerLimit=8
0,2022 #청년캣취업 사관학교 1기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1265&pager.offset=3136&pagerLimit=8
1,2022 청년 희망뉴딜 프로젝트 참여단체 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1264&pager.offset=3136&pagerLimit=8
2,2022년 오산시 청년협의체 참여 청년 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1263&pager.offset=3136&pagerLimit=8
3,2022년 안산형 청년재직자 내일채움공제 참여기업 및 참여청년 신청접수 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1262&pager.offset=3136&pagerLimit=8
4,「2022년도 안산시 청년인턴사업」 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1261&pager.offset=3136&pagerLimit=8
5,[광명시청소년수련관] 청소년참여위원회 [하람] 신규 위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1259&pager.offset=3136&pagerLimit=8
6,[광명시청소년수련관] 청소년운영위원회 [쉼표] 신규 위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1258&pager.offset=3136&pagerLimit=8
7,용인시 2022년 청년(공공)인턴 채용공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1257&pager.offset=3136&pagerLimit=8
0,평택시 2022년 청년정책 사업 공모 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1254&pager.offset=3144&pagerLimit=8
1,'(가칭)부천청년센터' 조성 추진단 청년위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1253&pager.offset=3144&pagerLimit=8
2,「청년여성 세무회계사무원 양성과정」교육생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1251&pager.offset=3144&pagerLimit=8
3,『안양형 뉴딜 청년일자리사업』 참여기업 및 청년 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1250&pager.offset=3144&pagerLimit=8
4,2022년 청년마을 만들기 지원사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1248&pager.offset=3144&pagerLimit=8
5,2022년 상반기 청년협업마을 청년기업 입주모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1247&pager.offset=3144&pagerLimit=8
6,2022년 가평장학관 입사생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1246&pager.offset=3144&pagerLimit=8
7,청년을 위한 온라인 실전 화상면접 컨설팅 프로그램 참여 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1244&pager.offset=3144&pagerLimit=8
0,『청년 스타트 취업프로그램』 참가자 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1243&pager.offset=3152&pagerLimit=8
1,기업맞춤형 디지털신기술(스마트팩토리) 청년인재 양성 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1242&pager.offset=3152&pagerLimit=8
2,2022년 경기도 청년봉사단 4기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1241&pager.offset=3152&pagerLimit=8
3,전·월세보증금 대출이자 지원 대상자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1239&pager.offset=3152&pagerLimit=8
4,동두천시 청년협의체 위원 추가모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1238&pager.offset=3152&pagerLimit=8
5,2022년 구리시 청년창업지원센터 입주기업 모집공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1237&pager.offset=3152&pagerLimit=8
6,2022년 평생교육 바우처 (국가평생교육진흥원) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1236&pager.offset=3152&pagerLimit=8
7,경기청년 맞춤형 채용지원서비스 사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1235&pager.offset=3152&pagerLimit=8
0,경기도송파학사 2022년도 입사생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1227&pager.offset=3160&pagerLimit=8
1,2022년 오산시 동계방학 대학생일자리사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1226&pager.offset=3160&pagerLimit=8
2,「청년공동체 활동지원 사업」참여팀 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1225&pager.offset=3160&pagerLimit=8
3,[경기청년공간 내일스퀘어양평] C.LAB 22년 새해맞이 장비 대여료 무료 이벤트 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1223&pager.offset=3160&pagerLimit=8
4,과천시애향장학회 2022학년도 장학생 선정 계획 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1217&pager.offset=3160&pagerLimit=8
5,2021년도 하반기 청소년 교통비 지원 신청 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1216&pager.offset=3160&pagerLimit=8
6,결혼이민자 취·창업지원을 위한 「꿈길 프로젝트」 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1215&pager.offset=3160&pagerLimit=8
7,2022년 경기도민회장학회 장학생 선발 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1214&pager.offset=3160&pagerLimit=8
0,[의정부시 청년센터 프로그램] 스마트폰을 이용한 유튜브 크리에이터 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1213&pager.offset=3168&pagerLimit=8
1,[의정부시 청년센터 프로그램] 유튜브 크리에이터 2기 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1212&pager.offset=3168&pagerLimit=8
2,[의정부시 청년센터 프로그램] 스마트 스토어 2기 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1211&pager.offset=3168&pagerLimit=8
3,[의정부시 청년센터 프로그램] 청년 창업(평일반) 2기 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1210&pager.offset=3168&pagerLimit=8
4,2022년 상반기 경기도 대학생 학자금 대출이자 지원 사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1209&pager.offset=3168&pagerLimit=8
5,2022년 산업단지 중소기업 청년 교통비 지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1207&pager.offset=3168&pagerLimit=8
6,2022년 경기상상캠퍼스 신규입주자(단체)모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1206&pager.offset=3168&pagerLimit=8
7,2022년 고양시 대학생 멘토단 모집  ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1205&pager.offset=3168&pagerLimit=8
0,사회혁신조직 커리어 탐방대 1기: 경기도 청년 인턴 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1204&pager.offset=3176&pagerLimit=8
1,제1기 수원 청년희망드림 프로그램 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1200&pager.offset=3176&pagerLimit=8
2,NABIS 균형발전 콘텐츠 활용사례 공모전 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1198&pager.offset=3176&pagerLimit=8
3,2022년 청년농업인 경쟁력 제고사업 신청자 모집공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1197&pager.offset=3176&pagerLimit=8
4,2022년 1학기 농림축산식품부 대학 장학금 지원사업 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1196&pager.offset=3176&pagerLimit=8
5,의정부시 청년센터 서포터즈 기자단 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1195&pager.offset=3176&pagerLimit=8
6,[경기청년공간 내일스퀘어양평] C.LAB 22년 새해맞이 장비 대여료 무료 이벤트 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1194&pager.offset=3176&pagerLimit=8
7,2022년 『양주시청년센터 창업사무실』 입주자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1193&pager.offset=3176&pagerLimit=8
0,2022년 누림청소년문화의집 청소년참여자치기구 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1192&pager.offset=3184&pagerLimit=8
1,청년 구직자를 위한 AI(인공지능) 역량검사 무료 체험 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1190&pager.offset=3184&pagerLimit=8
2,2021년 스타트업 JUMP UP School 창업사업화 역량강화 교육 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1189&pager.offset=3184&pagerLimit=8
3,일자리 데이터 경진대회 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1188&pager.offset=3184&pagerLimit=8
4,[고용노동부] 빅데이터 분석 전문가 취업지원 국비 무료교육 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1187&pager.offset=3184&pagerLimit=8
5,제29기 대법원 영블로거위원회 공개모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1186&pager.offset=3184&pagerLimit=8
6,2021년 하반기 경기도 청소년 교통비 신청 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1185&pager.offset=3184&pagerLimit=8
7,2022년 후계농업경영인 및 청년후계농 선발 및 사업 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1184&pager.offset=3184&pagerLimit=8
0,2022년 용인시 동계 대학생 행정체험연수 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1183&pager.offset=3192&pagerLimit=8
1,2022년 용인시 청년일자리 사업 일정 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1182&pager.offset=3192&pagerLimit=8
2,2021학년도 고교 졸업 예정자 가온누리 특별장학금 50만원 지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1181&pager.offset=3192&pagerLimit=8
3,광주시 청년지원센터 조성을 위한 설문조사 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1180&pager.offset=3192&pagerLimit=8
4,제2기 군포시 청년정책협의체 위원 공개모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1179&pager.offset=3192&pagerLimit=8
5,2022년 청년독서토론 모임 지원 사업 운영 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1178&pager.offset=3192&pagerLimit=8
6,2022년 청년농업인 경쟁력 제고사업 추가 공모 계획 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1177&pager.offset=3192&pagerLimit=8
7,고양시 2022년 겨울방학 기간 대학생 직장체험 연수생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1176&pager.offset=3192&pagerLimit=8
0,2022년 상반기 새내기 청년일자리 사업 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1175&pager.offset=3200&pagerLimit=8
1,2022년도 경기푸른미래관 입사생 선발  ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1174&pager.offset=3200&pagerLimit=8
2,공공기술 활용 청년 기술창업 경진대회 참가 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1173&pager.offset=3200&pagerLimit=8
3,2022년 성사청소년문화의집 청소년멘토링기획단 범블비 5기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1172&pager.offset=3200&pagerLimit=8
4,[고용노동부] 마케팅·홍보 직무 중소기업탐방 프로그램 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1171&pager.offset=3200&pagerLimit=8
5,한국환경공단 대학생 기자단 푸루美 11기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1170&pager.offset=3200&pagerLimit=8
6,K-Digital Credit 디지털 인재로 취업의 길을 걷다! ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1169&pager.offset=3200&pagerLimit=8
7,「2021 경기도 스포츠 온택트 잡페어」 개최·참여 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1168&pager.offset=3200&pagerLimit=8
0,"[33회차] 장비 기본 교육(3D프린터,3D스캐너) ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1167&pager.offset=3208&pagerLimit=8
1,2022 청춘발란'S - 국가균형발전 청년 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1166&pager.offset=3208&pagerLimit=8
2,2021 경기체육 아카데미 체육인 진로교육 수강 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1165&pager.offset=3208&pagerLimit=8
3,오산시 2022년 1단계 청년인턴사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1163&pager.offset=3208&pagerLimit=8
4,성남시 청년지원센터 판교역 청년운영위원 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1162&pager.offset=3208&pagerLimit=8
5,2021년 12월 광명시 청년동 프로그램 <월간 청년동> 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1161&pager.offset=3208&pagerLimit=8
6,"청년면접정장 무료대여사업' 운영중(선착순 접수, 소량) ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1160&pager.offset=3208&pagerLimit=8
7,고양시 청년 심리상담 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1159&pager.offset=3208&pagerLimit=8
0,예비대학생 대상 비대면「대학생활 꿀팁 멘토링」 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1158&pager.offset=3216&pagerLimit=8
1,12월 취업로드맵 컨설팅 참여자 모집(실시간 온라인 교육) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1157&pager.offset=3216&pagerLimit=8
2,2022년 겨울방학 대학생 아르바이트 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1156&pager.offset=3216&pagerLimit=8
3,"2022년 군포시 청춘,쉼미당 4기 커뮤니티 플래너 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1155&pager.offset=3216&pagerLimit=8
4,2022년 겨울방학 대학생 아르바이트사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1154&pager.offset=3216&pagerLimit=8
5,2022학년도 대입 파이널 의왕시 온라인 정시 설명회 개최(현장강연 취소) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1153&pager.offset=3216&pagerLimit=8
6,[재공고] 청년해냄센터 1:1 컨설팅 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1151&pager.offset=3216&pagerLimit=8
7,청년 DIY(Do It Youth) 아카데미 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1150&pager.offset=3216&pagerLimit=8
0,「수원시 강소기업-청년 연계 인턴사업」 관련 청년 대상 수요조사 실시 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1149&pager.offset=3224&pagerLimit=8
1,안양시 저출산 대책 시민참여단 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1148&pager.offset=3224&pagerLimit=8
2,동두천시 청년협의체 위원 공개모집 재공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1147&pager.offset=3224&pagerLimit=8
3,빗물받이 쓰레기 투기근절 봉사자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1146&pager.offset=3224&pagerLimit=8
4,제5대 고양시청소년의회 멘토 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1145&pager.offset=3224&pagerLimit=8
5,[고용노동부] 2박3일 실무경험프로젝트 1기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1144&pager.offset=3224&pagerLimit=8
6,2022년 대학생자원지도자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1143&pager.offset=3224&pagerLimit=8
7,2021 경기인디시네마 선정작 네이버 시리즈온 무료쿠폰 증정(선착순) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1142&pager.offset=3224&pagerLimit=8
0,2022년 동계 대학생 아르바이트 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1141&pager.offset=3232&pagerLimit=8
1,2021년도 하남 지역정착형 청년일자리사업 참여자 재모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1140&pager.offset=3232&pagerLimit=8
2,2022년 겨울방학 대학생 행정체험 아르바이트 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=1139&pager.offset=3232&pagerLimit=8
